# DSS .data file
#   File      name: ( F:\Altair\trambulina\rpt\opt_1\opt_1_runsummary.data )
#   Date generated: ( 2020-12-17 21:22:16  )
#   On      system: ( Windows [Version 10.0.18362] (64 bit) )
# 
#   Generator  ver: ( HyperStudy2020.1.0.26 - py-c-011 1948507 )
#   Schema     ver: ( 2020.1.0.26 )
#
# HstMeta hstCategoryIds    = "5203","5401","5501","0202","0202","0202","0202","0202","2202","2202","2202","2202","2202","2402","2402","2402","2502","2502","2502"
# HstMeta hstLabels         = "RowLabel","StepMajor","StepMinor","tf [mm]","tc [mm]","L [m]","Skin Material","Core Material","Delta Displacement","Delta Tau_c","Delta Sigma_f","Cost","Mass","Skin Stress","Displacement","Core Stress","Cost","Max Displacement","Mass"
# HstMeta hstVarnames       = "RowLabel","StepMajor","StepMinor","tf","tc","L","skin_mat","core_mat","r_1","r_2","r_3","r_4","r_5","goal_2","goal_3","goal_4","goal_6","goal_7","goal_8"
#
v11.0	1000	5203	5401	5501	0202	0202	0202	0202	0202	2202	2202	2202	2202	2202	2402	2402	2402	2502	2502	2502
RowLabel	StepMajor	StepMinor	tf	tc	L	skin_mat	core_mat	r_1	r_2	r_3	r_4	r_5	goal_2	goal_3	goal_4	goal_6	goal_7	goal_8
Row_0236	116	001	 3.1209970	 15.894690	 2.3817042	 3.0000000	 3.0000000	-45.332550	 0.4443700	 81.934470	 967.71000	 14.935570	 81.934470	-45.332550	 0.4443700	 967.71000	-45.332550	 14.935570
Row_0237	116	002	 2.6659908	 33.834048	 1.0958195	 1.0000000	 0.0000000	 280.09727	 0.0390200	 6.8694000	 12.200000	 9.0001800	 6.8694000	 280.09727	 0.0390200	 12.200000	 280.09727	 9.0001800
Row_0238	117	001	 2.9028604	 12.699229	 1.8154408	 2.0000000	 2.0000000	-542.10479	 0.1293400	-37.927460	 53.210000	 9.9305000	-37.927460	-542.10479	 0.1293400	 53.210000	-542.10479	 9.9305000
Row_0239	117	002	 2.4203275	 20.665469	 1.3397083	 1.0000000	 1.0000000	 237.94759	 0.1119000	-30.539640	 19.970000	 10.139150	-30.539640	 237.94759	 0.1119000	 19.970000	 237.94759	 10.139150
Row_0240	118	001	 6.9821632	 453.39904	 2.3023359	 3.0000000	 2.0000000	 293.66014	 0.3132400	 197.89281	 2811.1100	 91.965080	 197.89281	 293.66014	 0.3132400	 2811.1100	 293.66014	 91.965080
Row_0241	118	002	 5.6357632	 261.31904	 1.0303360	 3.0000000	 0.0000000	 293.61796	 0.1087800	 197.98520	 745.27000	 16.787550	 197.98520	 293.61796	 0.1087800	 745.27000	 293.61796	 16.787550
Row_0242	119	001	 1.8926131	 36.819682	 1.4328838	 2.0000000	 1.0000000	 189.75750	 0.1606600	 22.463720	 43.740000	 6.9769200	 22.463720	 189.75750	 0.1606600	 43.740000	 189.75750	 6.9769200
Row_0243	119	002	 0.9909822	 50.829596	 1.6519658	 3.0000000	 1.0000000	 244.31185	 0.1812900	 105.35952	 238.43000	 6.6540500	 105.35952	 244.31185	 0.1812900	 238.43000	 244.31185	 6.6540500
Row_0244	120	001	 9.4865862	 48.549156	 3.7496959	 1.0000000	 2.0000000	 244.58447	 0.2691100	 19.963000	 221.06000	 107.87695	 19.963000	 244.58447	 0.2691100	 221.06000	 244.58447	 107.87695
Row_0245	120	002	 1.3777630	 32.004219	 1.1331528	 2.0000000	 0.0000000	 196.91125	 0.0291700	 7.5157500	 16.520000	 3.5859000	 7.5157500	 196.91125	 0.0291700	 16.520000	 196.91125	 3.5859000
Row_0246	121	001	 1.4897685	 46.798853	 1.0000002	 1.0000000	 0.0000000	 283.44988	 0.0583500	-0.8957200	 11.240000	 5.4263400	-0.8957200	 283.44988	 0.0583500	 11.240000	 283.44988	 5.4263400
Row_0247	121	002	 0.4275712	 434.89664	 2.2581760	 3.0000000	 1.0000000	 289.81634	 0.2285800	 164.30721	 606.90000	 50.552040	 164.30721	 289.81634	 0.2285800	 606.90000	 289.81634	 50.552040
Row_0248	122	001	 6.1388823	 10.365901	 1.9665833	 2.0000000	 2.0000000	-156.49716	 0.1411600	 22.897560	 94.490000	 20.641210	 22.897560	-156.49716	 0.1411600	 94.490000	-156.49716	 20.641210
Row_0249	122	002	 1.9521111	 39.786203	 1.0891414	 1.0000000	 0.0000000	 280.22856	 0.0489800	 0.6733900	 11.820000	 7.0405100	 0.6733900	 280.22856	 0.0489800	 11.820000	 280.22856	 7.0405100
Row_0250	123	001	 1.1568985	 13.675754	 1.6020867	 3.0000000	 2.0000000	-164.70244	 0.1197200	-74.671920	 240.93000	 4.2043200	-74.671920	-164.70244	 0.1197200	 240.93000	-164.70244	 4.2043200
Row_0251	123	002	 2.8036833	 11.524218	 1.0395811	 2.0000000	 1.0000000	 98.255340	 0.0330500	 3.8642100	 24.640000	 5.2624600	 3.8642100	 98.255340	 0.0330500	 24.640000	 98.255340	 5.2624600
Row_0252	124	001	 4.3242112	 385.50464	 2.4453761	 1.0000000	 2.0000000	 293.18770	 0.3118600	 35.732170	 816.57000	 89.826560	 35.732170	 293.18770	 0.3118600	 816.57000	 293.18770	 89.826560
Row_0253	124	002	 9.4880512	 343.95264	 1.8885760	 1.0000000	 3.0000000	 293.83628	 0.5912700	 38.343150	 1333.0300	 113.33935	 38.343150	 293.83628	 0.5912700	 1333.0300	 293.83628	 113.33935
Row_0254	125	001	 2.6915828	 18.416860	 1.1634285	 2.0000000	 2.0000000	 162.41722	 0.1780200	 19.755310	 38.150000	 6.4030800	 19.755310	 162.41722	 0.1780200	 38.150000	 162.41722	 6.4030800
Row_0255	125	002	 9.6013664	 13.407133	 2.6081004	 1.0000000	 2.0000000	 192.27021	 0.1920400	 5.2668100	 76.880000	 69.884460	 5.2668100	 192.27021	 0.1920400	 76.880000	 192.27021	 69.884460
Row_0256	126	001	 0.7681428	 30.904466	 1.1345895	 3.0000000	 2.0000000	 238.90338	 0.2238600	 62.799200	 134.21000	 3.5864400	 62.799200	 238.90338	 0.2238600	 134.21000	 238.90338	 3.5864400
Row_0257	126	002	 0.9470369	 46.306395	 1.1161585	 2.0000000	 0.0000000	 226.61814	 0.0536400	 6.6218600	 16.070000	 3.2418400	 6.6218600	 226.61814	 0.0536400	 16.070000	 226.61814	 3.2418400
Row_0258	127	001	 1.8129300	 41.460804	 1.0639305	 1.0000000	 0.0000000	 281.10998	 0.0514300	 0.1021400	 11.590000	 6.5311800	 0.1021400	 281.10998	 0.0514300	 11.590000	 281.10998	 6.5311800
Row_0259	127	002	 8.6326912	 20.160640	 1.1157761	 3.0000000	 1.0000000	 286.66059	 0.1377100	 186.79366	 1167.1100	 15.573020	 186.79366	 286.66059	 0.1377100	 1167.1100	 286.66059	 15.573020
Row_0260	128	001	 9.4397625	 357.03086	 2.7543674	 1.0000000	 0.0000000	 292.75848	 0.1118600	 37.657580	 226.15000	 99.703450	 37.657580	 292.75848	 0.1118600	 226.15000	 292.75848	 99.703450
Row_0261	128	002	 0.7116431	 31.969916	 1.3457015	 3.0000000	 2.0000000	 201.84609	 0.2264500	 29.773550	 151.27000	 4.2329100	 29.773550	 201.84609	 0.2264500	 151.27000	 201.84609	 4.2329100
Row_0262	129	001	 7.2456167	 12.536270	 1.1149075	 1.0000000	 2.0000000	 278.26882	 0.1711300	 17.115660	 27.080000	 22.719670	 17.115660	 278.26882	 0.1711300	 27.080000	 278.26882	 22.719670
Row_0263	129	002	 9.8027723	 11.769948	 1.3312950	 1.0000000	 2.0000000	 277.60013	 0.1835400	 21.479010	 37.910000	 36.254660	 21.479010	 277.60013	 0.1835400	 37.910000	 277.60013	 36.254660
Row_0264	130	001	 5.4013312	 49.168640	 2.8629760	 3.0000000	 1.0000000	 249.66078	 0.1857900	 171.42371	 1926.0500	 30.234290	 171.42371	 249.66078	 0.1857900	 1926.0500	 249.66078	 30.234290
Row_0265	130	002	 0.4117312	 202.04864	 1.8549760	 0.0000000	 2.0000000	 290.00871	 0.3033000	-5.4679300	 319.09000	 30.319010	-5.4679300	 290.00871	 0.3033000	 319.09000	 290.00871	 30.319010
Row_0266	131	001	 2.7668862	 10.575228	 1.2560143	 2.0000000	 1.0000000	-106.08769	 0.0179100	-20.096360	 28.880000	 6.2245200	-20.096360	-106.08769	 0.0179100	 28.880000	-106.08769	 6.2245200
Row_0267	131	002	 0.5285247	 370.78453	 1.0777284	 2.0000000	 1.0000000	 292.29046	 0.2188900	 63.843390	 203.45000	 20.891640	 63.843390	 292.29046	 0.2188900	 203.45000	 292.29046	 20.891640
Row_0268	132	001	 6.8175982	 21.278035	 1.2024792	 1.0000000	 3.0000000	 283.87534	 0.4949400	 21.530750	 66.670000	 24.693320	 21.530750	 283.87534	 0.4949400	 66.670000	 283.87534	 24.693320
Row_0269	132	002	 0.8649263	 45.926914	 1.0903293	 2.0000000	 0.0000000	 224.01772	 0.0526200	 0.7409600	 15.050000	 3.0111600	 0.7409600	 224.01772	 0.0526200	 15.050000	 224.01772	 3.0111600
Row_0270	133	001	 1.5188749	 46.973896	 1.0000000	 1.0000000	 0.0000000	 283.68347	 0.0586200	 0.0566600	 11.330000	 5.5101700	 0.0566600	 283.68347	 0.0586200	 11.330000	 283.68347	 5.5101700
Row_0271	133	002	 5.3411392	 438.34624	 3.1308160	 2.0000000	 0.0000000	 290.40499	 0.1126300	 76.113230	 354.05000	 67.926930	 76.113230	 290.40499	 0.1126300	 354.05000	 290.40499	 67.926930
Row_0272	134	001	 4.4200654	 21.687842	 1.2872521	 1.0000000	 0.0000000	 268.88572	 0.0071300	 7.1826400	 15.780000	 16.199810	 7.1826400	 268.88572	 0.0071300	 15.780000	 268.88572	 16.199810
Row_0273	134	002	 1.1783780	 19.203993	 1.3949795	 3.0000000	 2.0000000	 134.79500	 0.1736800	 29.128410	 219.89000	 4.2070200	 29.128410	 134.79500	 0.1736800	 219.89000	 134.79500	 4.2070200
Row_0274	135	001	 1.3212959	 10.624946	 1.0345056	 3.0000000	 3.0000000	 126.66839	 0.3512800	 7.1837700	 186.01000	 3.1495100	 7.1837700	 126.66839	 0.3512800	 186.01000	 126.66839	 3.1495100
Row_0275	135	002	 2.4658369	 39.467986	 1.2622799	 1.0000000	 0.0000000	 277.41431	 0.0494300	 4.0856300	 14.850000	 9.8985600	 4.0856300	 277.41431	 0.0494300	 14.850000	 277.41431	 9.8985600
Row_0276	136	001	 0.7633792	 275.27424	 3.6060160	 3.0000000	 3.0000000	 271.10142	 0.5840000	 149.65446	 2315.6200	 103.39359	 149.65446	 271.10142	 0.5840000	 2315.6200	 271.10142	 103.39359
Row_0277	136	002	 5.2936192	 229.80224	 1.9212159	 3.0000000	 2.0000000	 293.02037	 0.3070100	 195.45827	 1593.4900	 43.952860	 195.45827	 293.02037	 0.3070100	 1593.4900	 293.02037	 43.952860
Row_0278	137	001	 1.4981376	 13.501476	 1.5233052	 3.0000000	 3.0000000	-3.2220600	 0.4016500	 0.5667500	 314.99000	 5.4798900	 0.5667500	-3.2220600	 0.4016500	 314.99000	-3.2220600	 5.4798900
Row_0279	137	002	 1.8006900	 29.654733	 1.0952665	 2.0000000	 0.0000000	 217.49039	 0.0244700	 23.110950	 18.470000	 4.1299800	 23.110950	 217.49039	 0.0244700	 18.470000	 217.49039	 4.1299800
Row_0280	138	001	 0.1516335	 40.654859	 1.0317607	 3.0000000	 0.0000000	 168.94734	 0.0403400	-290.57594	 26.320000	 1.4930500	-290.57594	 168.94734	 0.0403400	 26.320000	 168.94734	 1.4930500
Row_0281	138	002	 4.5686138	 48.817354	 1.7196431	 2.0000000	 1.0000000	 253.61940	 0.1836100	 59.257150	 92.250000	 16.767600	 59.257150	 253.61940	 0.1836100	 92.250000	 253.61940	 16.767600
Row_0282	139	001	 1.5804401	 45.096089	 1.0000044	 1.0000000	 0.0000000	 283.29429	 0.0562900	 0.1190600	 11.100000	 5.6200700	 0.1190600	 283.29429	 0.0562900	 11.100000	 283.29429	 5.6200700
Row_0283	139	002	 9.6654592	 305.85024	 2.2044160	 3.0000000	 1.0000000	 293.36321	 0.2304800	 197.87337	 2893.9200	 65.671220	 197.87337	 293.36321	 0.2304800	 2893.9200	 293.36321	 65.671220
Row_0284	140	001	 7.8836498	 14.429994	 1.5615465	 1.0000000	 1.0000000	 263.51553	 0.1080500	 13.884400	 34.530000	 34.365580	 13.884400	 263.51553	 0.1080500	 34.530000	 263.51553	 34.365580
Row_0285	140	002	 2.7102990	 29.861038	 1.0405751	 2.0000000	 3.0000000	 254.62163	 0.5052300	 45.321170	 80.200000	 7.6197300	 45.321170	 254.62163	 0.5052300	 80.200000	 254.62163	 7.6197300
Row_0286	141	001	 1.0843668	 25.348709	 1.3308258	 3.0000000	 3.0000000	 205.13953	 0.4852200	 63.403600	 240.64000	 5.5381500	 63.403600	 205.13953	 0.4852200	 240.64000	 205.13953	 5.5381500
Row_0287	141	002	 3.6533660	 22.446106	 1.2607769	 1.0000000	 0.0000000	 266.07999	 0.0070400	 1.0994500	 13.800000	 13.285450	 1.0994500	 266.07999	 0.0070400	 13.800000	 266.07999	 13.285450
Row_0288	142	001	 6.5132992	 29.098240	 2.9676160	 2.0000000	 0.0000000	-25.192740	 0.0369700	 42.359240	 139.25000	 33.516970	 42.359240	-25.192740	 0.0369700	 139.25000	-25.192740	 33.516970
Row_0289	142	002	 9.9980992	 295.65824	 1.6716161	 1.0000000	 1.0000000	 293.64982	 0.2301900	 38.390730	 278.70000	 69.836580	 38.390730	 293.64982	 0.2301900	 278.70000	 293.64982	 69.836580
Row_0290	143	001	 0.3059191	 11.868348	 1.1238444	 3.0000000	 3.0000000	-586.47757	 0.3456100	-687.76009	 67.930000	 1.8495200	-687.76009	-586.47757	 0.3456100	 67.930000	-586.47757	 1.8495200
Row_0291	143	002	 2.8602656	 41.835969	 1.4932054	 1.0000000	 0.0000000	 273.69235	 0.0538200	 5.6375000	 19.320000	 13.405750	 5.6375000	 273.69235	 0.0538200	 19.320000	 273.69235	 13.405750
Row_0292	144	001	 5.6187076	 28.411621	 2.1643607	 1.0000000	 0.0000000	 243.43978	 0.0334000	 6.6981300	 34.050000	 34.679250	 6.6981300	 243.43978	 0.0334000	 34.050000	 243.43978	 34.679250
Row_0293	144	002	 2.0236985	 14.444437	 1.3011384	 3.0000000	 2.0000000	 177.40382	 0.1403500	 85.138290	 331.86000	 5.1713000	 85.138290	 177.40382	 0.1403500	 331.86000	 177.40382	 5.1713000
Row_0294	145	001	 1.6028632	 44.402232	 1.0000022	 1.0000000	 0.0000000	 283.13465	 0.0553800	 0.1029800	 11.020000	 5.6597900	 0.1029800	 283.13465	 0.0553800	 11.020000	 283.13465	 5.6597900
Row_0295	145	002	 8.6555008	 22.261760	 2.0563840	 3.0000000	 0.0000000	 258.34621	 0.0247700	 177.39252	 2144.1200	 28.071850	 177.39252	 258.34621	 0.0247700	 2144.1200	 258.34621	 28.071850
Row_0296	146	001	 5.0771261	 44.787790	 2.4664384	 1.0000000	 1.0000000	 257.45909	 0.1806800	 11.338490	 78.900000	 39.333900	 11.338490	 257.45909	 0.1806800	 78.900000	 257.45909	 39.333900
Row_0297	146	002	 1.1181644	 24.530608	 1.1016077	 3.0000000	 3.0000000	 241.66691	 0.4819400	 86.994570	 201.86000	 4.5499800	 86.994570	 241.66691	 0.4819400	 201.86000	 241.66691	 4.5499800
Row_0298	147	001	 4.8192757	 66.391339	 3.2174828	 1.0000000	 0.0000000	 250.37814	 0.0784800	 12.417680	 67.760000	 48.274410	 12.417680	 250.37814	 0.0784800	 67.760000	 250.37814	 48.274410
Row_0299	147	002	 2.3477681	 24.585628	 1.1858775	 2.0000000	 1.0000000	 195.05822	 0.1282900	 24.825810	 32.400000	 5.9124600	 24.825810	 195.05822	 0.1282900	 32.400000	 195.05822	 5.9124600
Row_0300	148	001	 0.2761408	 325.66976	 1.7635840	 3.0000000	 2.0000000	 288.62247	 0.3014800	 142.35492	 543.76000	 38.062900	 142.35492	 288.62247	 0.3014800	 543.76000	 288.62247	 38.062900
Row_0301	148	002	 9.3207808	 491.87776	 3.9907839	 1.0000000	 1.0000000	 292.83391	 0.2339200	 37.486740	 1051.7900	 198.58119	 37.486740	 292.83391	 0.2339200	 1051.7900	 292.83391	 198.58119
Row_0302	149	001	 9.4897498	 11.685574	 3.7489030	 0.0000000	 1.0000000	 168.16951	 0.1010400	 5.1140700	 132.90000	 279.68417	 5.1140700	 168.16951	 0.1010400	 132.90000	 168.16951	 279.68417
Row_0303	149	002	 2.8821741	 19.951185	 1.1185099	 2.0000000	 1.0000000	 199.56243	 0.1093000	 29.997400	 31.790000	 6.2737600	 29.997400	 199.56243	 0.1093000	 31.790000	 199.56243	 6.2737600
Row_0304	150	001	 9.9756728	 17.851621	 2.7112065	 0.0000000	 2.0000000	 265.60385	 0.2142400	 31.266260	 125.28000	 214.10583	 31.266260	 265.60385	 0.2142400	 125.28000	 265.60385	 214.10583
Row_0305	150	002	 0.6785453	 27.036409	 1.3137899	 3.0000000	 2.0000000	 169.40028	 0.2101600	-5.5283700	 136.99000	 3.6460200	-5.5283700	 169.40028	 0.2101600	 136.99000	 169.40028	 3.6460200
Row_0306	151	001	 5.9151808	 409.55776	 1.3027840	 0.0000000	 1.0000000	 293.93947	 0.2328100	 58.440440	 290.83000	 86.786370	 58.440440	 293.93947	 0.2328100	 290.83000	 293.93947	 86.786370
Row_0307	151	002	 9.9702208	 238.64576	 2.5219840	 3.0000000	 3.0000000	 293.08823	 0.5877900	 197.00670	 4221.0800	 97.903030	 197.00670	 293.08823	 0.5877900	 4221.0800	 293.08823	 97.903030
Row_0308	152	001	 4.9502148	 22.636693	 1.3538003	 2.0000000	 2.0000000	 227.09045	 0.2121000	 50.834470	 68.790000	 12.714510	 50.834470	 227.09045	 0.2121000	 68.790000	 227.09045	 12.714510
Row_0309	152	002	 5.8995620	 33.646766	 2.7031849	 1.0000000	 0.0000000	 226.43687	 0.0454600	 5.9128200	 46.510000	 45.787040	 5.9128200	 226.43687	 0.0454600	 46.510000	 226.43687	 45.787040
Row_0310	153	001	 1.6333611	 37.314461	 1.2622004	 2.0000000	 0.0000000	 210.45777	 0.0421900	 21.627940	 21.670000	 4.7115500	 21.627940	 210.45777	 0.0421900	 21.670000	 210.45777	 4.7115500
Row_0311	153	002	 0.9443539	 30.113649	 1.4238897	 3.0000000	 2.0000000	 202.61923	 0.2226600	 57.172480	 197.59000	 4.8040800	 57.172480	 202.61923	 0.2226600	 197.59000	 202.61923	 4.8040800
Row_0312	154	001	 0.4820608	 412.69376	 1.0051840	 3.0000000	 3.0000000	 293.75839	 0.5844000	 185.15262	 887.81000	 42.209990	 185.15262	 293.75839	 0.5844000	 887.81000	 293.75839	 42.209990
Row_0313	154	002	 8.4210688	 300.11136	 3.8890240	 2.0000000	 1.0000000	 286.05457	 0.2296800	 75.596340	 793.17000	 110.75649	 75.596340	 286.05457	 0.2296800	 793.17000	 286.05457	 110.75649
Row_0314	155	001	 2.1004644	 23.516871	 1.2895902	 2.0000000	 2.0000000	 138.72822	 0.2014700	 9.4908800	 42.960000	 6.3052300	 9.4908800	 138.72822	 0.2014700	 42.960000	 138.72822	 6.3052300
Row_0315	155	002	 7.7082688	 111.95136	 3.7450240	 1.0000000	 0.0000000	 276.94974	 0.0952800	 28.054850	 130.03000	 90.520390	 28.054850	 276.94974	 0.0952800	 130.03000	 276.94974	 90.520390
Row_0316	156	001	 0.8206897	 29.368006	 1.2194505	 3.0000000	 0.0000000	 221.01219	 0.0212100	 55.195390	 126.54000	 2.5755700	 55.195390	 221.01219	 0.0212100	 126.54000	 221.01219	 2.5755700
Row_0317	156	002	 0.6540965	 25.502297	 1.1406917	 3.0000000	 2.0000000	 198.60805	 0.2037100	 3.8503900	 114.12000	 3.0100500	 3.8503900	 198.60805	 0.2037100	 114.12000	 198.60805	 3.0100500
Row_0318	157	001	 2.6553088	 313.43936	 1.1242240	 3.0000000	 1.0000000	 293.77640	 0.2299500	 196.05941	 534.41000	 22.096470	 196.05941	 293.77640	 0.2299500	 534.41000	 293.77640	 22.096470
Row_0319	157	002	 4.9679488	 499.24736	 2.9914240	 3.0000000	 1.0000000	 293.15085	 0.2337700	 196.48661	 2530.0800	 96.964760	 196.48661	 293.15085	 0.2337700	 2530.0800	 293.15085	 96.964760
Row_0320	158	001	 2.6266607	 35.698102	 1.1277695	 0.0000000	 1.0000000	 288.52031	 0.1630100	 27.040610	 29.370000	 25.118660	 27.040610	 288.52031	 0.1630100	 29.370000	 288.52031	 25.118660
Row_0321	158	002	 3.3797899	 11.082623	 1.1748998	 2.0000000	 1.0000000	 64.395430	 0.0353600	 9.2848500	 31.920000	 7.0045100	 9.2848500	 64.395430	 0.0353600	 31.920000	 64.395430	 7.0045100
Row_0322	159	001	 2.5249402	 12.782117	 2.6753389	 3.0000000	 1.0000000	-623.99063	 0.0472500	-3.6470200	 827.71000	 11.842440	-3.6470200	-623.99063	 0.0472500	 827.71000	-623.99063	 11.842440
Row_0323	159	002	 2.1023728	 49.019909	 1.0035870	 0.0000000	 0.0000000	 289.92215	 0.0622800	 32.528720	 15.440000	 17.933230	 32.528720	 289.92215	 0.0622800	 15.440000	 289.92215	 17.933230
Row_0324	160	001	 3.7165888	 234.25536	 1.1386240	 1.0000000	 3.0000000	 293.81823	 0.5865700	 36.212520	 541.45000	 38.098600	 36.212520	 293.81823	 0.5865700	 541.45000	 293.81823	 38.098600
Row_0325	160	002	 3.9541888	 296.97536	 1.1866241	 0.0000000	 2.0000000	 293.91128	 0.3100000	 57.066200	 312.41000	 59.504340	 57.066200	 293.91128	 0.3100000	 312.41000	 293.91128	 59.504340
Row_0326	161	001	 2.1809917	 26.455898	 1.3327668	 2.0000000	 1.0000000	 161.06886	 0.1345300	 17.220530	 36.230000	 6.4137900	 17.220530	 161.06886	 0.1345300	 36.230000	 161.06886	 6.4137900
Row_0327	161	002	 2.7408782	 30.105049	 1.2214317	 1.0000000	 0.0000000	 272.37507	 0.0300800	 0.0847400	 12.950000	 10.142180	 0.0847400	 272.37507	 0.0300800	 12.950000	 272.37507	 10.142180
Row_0328	162	001	 0.8021574	 30.313405	 1.4378202	 3.0000000	 0.0000000	 180.94117	 0.0240800	 30.524200	 146.25000	 3.0376000	 30.524200	 180.94117	 0.0240800	 146.25000	 180.94117	 3.0376000
Row_0329	162	002	 3.1716964	 23.982206	 1.1599648	 1.0000000	 0.0000000	 270.45493	 0.0113700	 0.3758000	 11.960000	 10.767970	 0.3758000	 270.45493	 0.0113700	 11.960000	 270.45493	 10.767970
Row_0330	163	001	 3.3693301	 22.897197	 1.2114570	 1.0000000	 0.0000000	 267.39250	 0.0077300	-0.2721400	 12.710000	 11.853050	-0.2721400	 267.39250	 0.0077300	 12.710000	 267.39250	 11.853050
Row_0331	163	002	 4.2868288	 286.78336	 3.6538240	 1.0000000	 1.0000000	 289.47870	 0.2294400	 31.385000	 553.53000	 94.683660	 31.385000	 289.47870	 0.2294400	 553.53000	 289.47870	 94.683660
Row_0332	164	001	 3.8023658	 21.556369	 1.2300804	 1.0000000	 1.0000000	 269.67949	 0.1236100	 2.4687300	 22.100000	 13.954300	 2.4687300	 269.67949	 0.1236100	 22.100000	 269.67949	 13.954300
Row_0333	164	002	 2.1103155	 24.189096	 1.4034511	 2.0000000	 2.0000000	 105.40196	 0.2044500	 5.6048900	 47.640000	 6.9454000	 5.6048900	 105.40196	 0.2044500	 47.640000	 105.40196	 6.9454000
Row_0334	165	001	 2.0976690	 47.021682	 1.8229811	 2.0000000	 0.0000000	 172.06032	 0.0583400	 27.948400	 39.900000	 8.6900000	 27.948400	 172.06032	 0.0583400	 39.900000	 172.06032	 8.6900000
Row_0335	165	002	 3.2743993	 26.751085	 1.4827739	 2.0000000	 1.0000000	 182.49263	 0.1403200	 35.629530	 50.910000	 9.7515800	 35.629530	 182.49263	 0.1403200	 50.910000	 182.49263	 9.7515800
Row_0336	166	001	 5.6332288	 478.86336	 1.9258240	 1.0000000	 3.0000000	 293.89405	 0.5932200	 37.924090	 1864.9100	 121.51165	 37.924090	 293.89405	 0.5932200	 1864.9100	 293.89405	 121.51165
Row_0337	166	002	 2.5792768	 469.76896	 3.9888641	 3.0000000	 3.0000000	 290.77993	 0.5922000	 190.36770	 4982.2900	 202.81684	 190.36770	 290.77993	 0.5922000	 4982.2900	 290.77993	 202.81684
Row_0338	167	001	 0.5297549	 114.78032	 1.8632393	 2.0000000	 1.0000000	 202.89638	 0.2014200	-9.7372000	 113.25000	 12.272450	-9.7372000	 202.89638	 0.2014200	 113.25000	 202.89638	 12.272450
Row_0339	167	002	 1.2637491	 127.04283	 2.4019205	 2.0000000	 0.0000000	 226.40211	 0.0939300	 36.419680	 74.350000	 14.011080	 36.419680	 226.40211	 0.0939300	 74.350000	 226.40211	 14.011080
Row_0340	168	001	 5.7335614	 16.606016	 1.2621449	 1.0000000	 2.0000000	 271.88268	 0.1880500	 11.009870	 31.390000	 20.901040	 11.009870	 271.88268	 0.1880500	 31.390000	 271.88268	 20.901040
Row_0341	168	002	 0.6976614	 31.539855	 1.1298078	 3.0000000	 0.0000000	 233.88263	 0.0271500	 52.211070	 101.00000	 2.2513600	 52.211070	 233.88263	 0.0271500	 101.00000	 233.88263	 2.2513600
Row_0342	169	001	 3.2781350	 10.558773	 1.2373148	 2.0000000	 1.0000000	-7.0553200	 0.0261400	-0.2516300	 32.490000	 7.1429400	-0.2516300	-7.0553200	 0.0261400	 32.490000	-7.0553200	 7.1429400
Row_0343	169	002	 8.2816768	 15.048960	 2.1408641	 3.0000000	 2.0000000	 229.50634	 0.1937700	 167.40244	 2154.8100	 28.689030	 167.40244	 229.50634	 0.1937700	 2154.8100	 229.50634	 28.689030
Row_0344	170	001	 0.3842581	 401.75802	 1.4641310	 2.0000000	 0.0000000	 288.76001	 0.1021800	 52.124890	 109.48000	 18.546950	 52.124890	 288.76001	 0.1021800	 109.48000	 288.76001	 18.546950
Row_0345	170	002	 2.2031293	 38.750114	 1.1381190	 1.0000000	 0.0000000	 279.50413	 0.0476900	 2.8890900	 12.680000	 8.0931200	 2.8890900	 279.50413	 0.0476900	 12.680000	 279.50413	 8.0931200
Row_0346	171	001	 5.9472263	 32.585333	 1.8264405	 1.0000000	 2.0000000	 272.35745	 0.2433300	 16.552060	 70.820000	 33.196580	 16.552060	 272.35745	 0.2433300	 70.820000	 272.35745	 33.196580
Row_0347	171	002	 1.3098784	 15.094365	 1.7099312	 3.0000000	 1.0000000	-110.64089	 0.0593700	-34.116830	 281.68000	 4.6502200	-34.116830	-110.64089	 0.0593700	 281.68000	-110.64089	 4.6502200
Row_0348	172	001	 0.2983168	 259.65696	 2.9280640	 3.0000000	 0.0000000	 257.80401	 0.1048200	 88.918720	 241.67000	 24.118980	 88.918720	 257.80401	 0.1048200	 241.67000	 257.80401	 24.118980
Row_0349	172	002	 3.8781568	 453.30496	 1.0512640	 0.0000000	 3.0000000	 294.09635	 0.5932100	 58.255640	 965.80000	 79.454380	 58.255640	 294.09635	 0.5932100	 965.80000	 294.09635	 79.454380
Row_0350	173	001	 0.4266302	 43.867639	 1.3409589	 3.0000000	 0.0000000	 209.47517	 0.0509200	-8.7655400	 79.240000	 2.6228800	-8.7655400	 209.47517	 0.0509200	 79.240000	 209.47517	 2.6228800
Row_0351	173	002	 1.8857466	 35.973605	 1.1233979	 0.0000000	 0.0000000	 285.41062	 0.0421000	 13.706600	 13.880000	 17.736300	 13.706600	 285.41062	 0.0421000	 13.880000	 285.41062	 17.736300
Row_0352	174	001	 1.9915655	 17.814445	 1.6020604	 3.0000000	 1.0000000	 141.09842	 0.0906500	 80.511000	 397.14000	 6.2129100	 80.511000	 141.09842	 0.0906500	 397.14000	 141.09842	 6.2129100
